,Time,Hexagon,Buckets,Radius,Device,Percentage
1339,Lunch,881f1559abfffff,43,0.1,Samsung,0.046511627906976744
1340,Lunch,881f1559abfffff,43,0.1,Combined,0.11627906976744186
1341,Lunch,881f1559abfffff,43,0.5,Apple,0.09302325581395349
1342,Lunch,881f1559abfffff,43,0.5,Samsung,0.046511627906976744
1343,Lunch,881f1559abfffff,43,0.5,Combined,0.11627906976744186
1344,Lunch,881f1559abfffff,43,1.0,Apple,0.09302325581395349
1345,Lunch,881f1559abfffff,43,1.0,Samsung,0.046511627906976744
1346,Lunch,881f1559abfffff,43,1.0,Combined,0.11627906976744186
1347,Lunch,881f1559abfffff,43,5.0,Apple,0.09302325581395349
1348,Lunch,881f1559abfffff,43,5.0,Samsung,0.046511627906976744
1349,Lunch,881f1559abfffff,43,5.0,Combined,0.11627906976744186
1350,Lunch,881f154a59fffff,2,0.01,Apple,0.0
1351,Lunch,881f154a59fffff,2,0.01,Samsung,0.0
1352,Lunch,881f154a59fffff,2,0.01,Combined,0.0
1353,Lunch,881f154a59fffff,2,0.1,Apple,0.0
1354,Lunch,881f154a59fffff,2,0.1,Samsung,0.0
1355,Lunch,881f154a59fffff,2,0.1,Combined,0.0
1356,Lunch,881f154a59fffff,2,0.5,Apple,0.0
1357,Lunch,881f154a59fffff,2,0.5,Samsung,0.0
1358,Lunch,881f154a59fffff,2,0.5,Combined,0.0
1359,Lunch,881f154a59fffff,2,1.0,Apple,0.0
1360,Lunch,881f154a59fffff,2,1.0,Samsung,0.0
1361,Lunch,881f154a59fffff,2,1.0,Combined,0.0
1362,Lunch,881f154a59fffff,2,5.0,Apple,0.0
1363,Lunch,881f154a59fffff,2,5.0,Samsung,0.0
1364,Lunch,881f154a59fffff,2,5.0,Combined,0.0
1365,Lunch,881f154a43fffff,2,0.01,Apple,0.5
1366,Lunch,881f154a43fffff,2,0.01,Samsung,0.0
1367,Lunch,881f154a43fffff,2,0.01,Combined,0.5
1368,Lunch,881f154a43fffff,2,0.1,Apple,0.5
1369,Lunch,881f154a43fffff,2,0.1,Samsung,0.0
1370,Lunch,881f154a43fffff,2,0.1,Combined,0.5
1371,Lunch,881f154a43fffff,2,0.5,Apple,0.5
1372,Lunch,881f154a43fffff,2,0.5,Samsung,0.0
1373,Lunch,881f154a43fffff,2,0.5,Combined,0.5
1374,Lunch,881f154a43fffff,2,1.0,Apple,0.5
1375,Lunch,881f154a43fffff,2,1.0,Samsung,0.0
1376,Lunch,881f154a43fffff,2,1.0,Combined,0.5
1377,Lunch,881f154a43fffff,2,5.0,Apple,0.5
1378,Lunch,881f154a43fffff,2,5.0,Samsung,0.0
1379,Lunch,881f154a43fffff,2,5.0,Combined,0.5
1380,Lunch,881f154135fffff,6,0.01,Apple,0.0
1381,Lunch,881f154135fffff,6,0.01,Samsung,0.0
1382,Lunch,881f154135fffff,6,0.01,Combined,0.0
1383,Lunch,881f154135fffff,6,0.1,Apple,0.8333333333333334
1384,Lunch,881f154135fffff,6,0.1,Samsung,0.0
1385,Lunch,881f154135fffff,6,0.1,Combined,0.8333333333333334
1386,Lunch,881f154135fffff,6,0.5,Apple,0.8333333333333334
1387,Lunch,881f154135fffff,6,0.5,Samsung,0.0
1388,Lunch,881f154135fffff,6,0.5,Combined,0.8333333333333334
1389,Lunch,881f154135fffff,6,1.0,Apple,0.8333333333333334
1390,Lunch,881f154135fffff,6,1.0,Samsung,0.0
1391,Lunch,881f154135fffff,6,1.0,Combined,0.8333333333333334
1392,Lunch,881f154135fffff,6,5.0,Apple,0.8333333333333334
1393,Lunch,881f154135fffff,6,5.0,Samsung,0.0
1394,Lunch,881f154135fffff,6,5.0,Combined,0.8333333333333334
1395,Lunch,881f154a09fffff,11,0.01,Apple,0.09090909090909091
1396,Lunch,881f154a09fffff,11,0.01,Samsung,0.0
1397,Lunch,881f154a09fffff,11,0.01,Combined,0.09090909090909091
1398,Lunch,881f154a09fffff,11,0.1,Apple,0.5454545454545454
1399,Lunch,881f154a09fffff,11,0.1,Samsung,0.09090909090909091
1400,Lunch,881f154a09fffff,11,0.1,Combined,0.5454545454545454
1401,Lunch,881f154a09fffff,11,0.5,Apple,0.5454545454545454
1402,Lunch,881f154a09fffff,11,0.5,Samsung,0.18181818181818182
1403,Lunch,881f154a09fffff,11,0.5,Combined,0.6363636363636364
1404,Lunch,881f154a09fffff,11,1.0,Apple,0.5454545454545454
1405,Lunch,881f154a09fffff,11,1.0,Samsung,0.18181818181818182
1406,Lunch,881f154a09fffff,11,1.0,Combined,0.6363636363636364
1407,Lunch,881f154a09fffff,11,5.0,Apple,0.5454545454545454
1408,Lunch,881f154a09fffff,11,5.0,Samsung,0.18181818181818182
1409,Lunch,881f154a09fffff,11,5.0,Combined,0.6363636363636364
1410,Lunch,881f154a01fffff,7,0.01,Apple,0.0
1411,Lunch,881f154a01fffff,7,0.01,Samsung,0.0
1412,Lunch,881f154a01fffff,7,0.01,Combined,0.0
1413,Lunch,881f154a01fffff,7,0.1,Apple,0.0
1414,Lunch,881f154a01fffff,7,0.1,Samsung,0.0
1415,Lunch,881f154a01fffff,7,0.1,Combined,0.0
1416,Lunch,881f154a01fffff,7,0.5,Apple,0.0
1417,Lunch,881f154a01fffff,7,0.5,Samsung,0.0
1418,Lunch,881f154a01fffff,7,0.5,Combined,0.0
1419,Lunch,881f154a01fffff,7,1.0,Apple,0.0
1420,Lunch,881f154a01fffff,7,1.0,Samsung,0.0
1421,Lunch,881f154a01fffff,7,1.0,Combined,0.0
1422,Lunch,881f154a01fffff,7,5.0,Apple,0.0
1423,Lunch,881f154a01fffff,7,5.0,Samsung,0.0
1424,Lunch,881f154a01fffff,7,5.0,Combined,0.0
1425,Lunch,881facb663fffff,12,0.01,Apple,0.08333333333333333
1426,Lunch,881facb663fffff,12,0.01,Samsung,0.0
1427,Lunch,881facb663fffff,12,0.01,Combined,0.08333333333333333
1428,Lunch,881facb663fffff,12,0.1,Apple,0.3333333333333333
1429,Lunch,881facb663fffff,12,0.1,Samsung,0.08333333333333333
1430,Lunch,881facb663fffff,12,0.1,Combined,0.3333333333333333
1431,Lunch,881facb663fffff,12,0.5,Apple,0.3333333333333333
1432,Lunch,881facb663fffff,12,0.5,Samsung,0.16666666666666666
1433,Lunch,881facb663fffff,12,0.5,Combined,0.4166666666666667
1434,Lunch,881facb663fffff,12,1.0,Apple,0.3333333333333333
1435,Lunch,881facb663fffff,12,1.0,Samsung,0.16666666666666666
1436,Lunch,881facb663fffff,12,1.0,Combined,0.4166666666666667
1437,Lunch,881facb663fffff,12,5.0,Apple,0.3333333333333333
1438,Lunch,881facb663fffff,12,5.0,Samsung,0.16666666666666666
1439,Lunch,881facb663fffff,12,5.0,Combined,0.4166666666666667
1440,Lunch,881facb601fffff,2,0.01,Apple,0.0
1441,Lunch,881facb601fffff,2,0.01,Samsung,0.0
1442,Lunch,881facb601fffff,2,0.01,Combined,0.0
1443,Lunch,881facb601fffff,2,0.1,Apple,0.0
1444,Lunch,881facb601fffff,2,0.1,Samsung,0.0
1445,Lunch,881facb601fffff,2,0.1,Combined,0.0
1446,Lunch,881facb601fffff,2,0.5,Apple,0.0
1447,Lunch,881facb601fffff,2,0.5,Samsung,0.0
1448,Lunch,881facb601fffff,2,0.5,Combined,0.0
1449,Lunch,881facb601fffff,2,1.0,Apple,0.0
1450,Lunch,881facb601fffff,2,1.0,Samsung,0.0
1451,Lunch,881facb601fffff,2,1.0,Combined,0.0
1452,Lunch,881facb601fffff,2,5.0,Apple,0.0
1453,Lunch,881facb601fffff,2,5.0,Samsung,0.0
1454,Lunch,881facb601fffff,2,5.0,Combined,0.0
1455,Lunch,881faeaa97fffff,2,0.01,Apple,0.0
1456,Lunch,881faeaa97fffff,2,0.01,Samsung,0.0
1457,Lunch,881faeaa97fffff,2,0.01,Combined,0.0
1458,Lunch,881faeaa97fffff,2,0.1,Apple,0.5
1459,Lunch,881faeaa97fffff,2,0.1,Samsung,0.0
1460,Lunch,881faeaa97fffff,2,0.1,Combined,0.5
1461,Lunch,881faeaa97fffff,2,0.5,Apple,0.5
1462,Lunch,881faeaa97fffff,2,0.5,Samsung,0.0
1463,Lunch,881faeaa97fffff,2,0.5,Combined,0.5
1464,Lunch,881faeaa97fffff,2,1.0,Apple,0.5
1465,Lunch,881faeaa97fffff,2,1.0,Samsung,0.0
1466,Lunch,881faeaa97fffff,2,1.0,Combined,0.5
1467,Lunch,881faeaa97fffff,2,5.0,Apple,0.5
1468,Lunch,881faeaa97fffff,2,5.0,Samsung,0.0
1469,Lunch,881faeaa97fffff,2,5.0,Combined,0.5
1470,Lunch,881f15410dfffff,8,0.01,Apple,0.125
1471,Lunch,881f15410dfffff,8,0.01,Samsung,0.0
1472,Lunch,881f15410dfffff,8,0.01,Combined,0.125
1473,Lunch,881f15410dfffff,8,0.1,Apple,0.125
1474,Lunch,881f15410dfffff,8,0.1,Samsung,0.125
1475,Lunch,881f15410dfffff,8,0.1,Combined,0.125
1476,Lunch,881f15410dfffff,8,0.5,Apple,0.125
1477,Lunch,881f15410dfffff,8,0.5,Samsung,0.125
1478,Lunch,881f15410dfffff,8,0.5,Combined,0.125
1479,Lunch,881f15410dfffff,8,1.0,Apple,0.125
1480,Lunch,881f15410dfffff,8,1.0,Samsung,0.125
1481,Lunch,881f15410dfffff,8,1.0,Combined,0.125
1482,Lunch,881f15410dfffff,8,5.0,Apple,0.125
1483,Lunch,881f15410dfffff,8,5.0,Samsung,0.125
1484,Lunch,881f15410dfffff,8,5.0,Combined,0.125
1485,Afternoon,8843a035a3fffff,62,0.01,Apple,0.16129032258064516
1486,Afternoon,8843a035a3fffff,62,0.01,Samsung,0.14516129032258066
1487,Afternoon,8843a035a3fffff,62,0.01,Combined,0.2903225806451613
1488,Afternoon,8843a035a3fffff,62,0.1,Apple,0.3870967741935484
1489,Afternoon,8843a035a3fffff,62,0.1,Samsung,0.3709677419354839
1490,Afternoon,8843a035a3fffff,62,0.1,Combined,0.532258064516129
1491,Afternoon,8843a035a3fffff,62,0.5,Apple,0.41935483870967744
1492,Afternoon,8843a035a3fffff,62,0.5,Samsung,0.3709677419354839
1493,Afternoon,8843a035a3fffff,62,0.5,Combined,0.5483870967741935
1494,Afternoon,8843a035a3fffff,62,1.0,Apple,0.41935483870967744
1495,Afternoon,8843a035a3fffff,62,1.0,Samsung,0.3709677419354839
1496,Afternoon,8843a035a3fffff,62,1.0,Combined,0.5483870967741935
1497,Afternoon,8843a035a3fffff,62,5.0,Apple,0.41935483870967744
1498,Afternoon,8843a035a3fffff,62,5.0,Samsung,0.3709677419354839
1499,Afternoon,8843a035a3fffff,62,5.0,Combined,0.5483870967741935
1500,Afternoon,8843a022c3fffff,2,0.01,Apple,0.0
1501,Afternoon,8843a022c3fffff,2,0.01,Samsung,0.0
1502,Afternoon,8843a022c3fffff,2,0.01,Combined,0.0
1503,Afternoon,8843a022c3fffff,2,0.1,Apple,0.0
1504,Afternoon,8843a022c3fffff,2,0.1,Samsung,0.5
1505,Afternoon,8843a022c3fffff,2,0.1,Combined,0.5
1506,Afternoon,8843a022c3fffff,2,0.5,Apple,0.0
1507,Afternoon,8843a022c3fffff,2,0.5,Samsung,0.5
1508,Afternoon,8843a022c3fffff,2,0.5,Combined,0.5
1509,Afternoon,8843a022c3fffff,2,1.0,Apple,0.0
1510,Afternoon,8843a022c3fffff,2,1.0,Samsung,0.5
1511,Afternoon,8843a022c3fffff,2,1.0,Combined,0.5
1512,Afternoon,8843a022c3fffff,2,5.0,Apple,0.0
1513,Afternoon,8843a022c3fffff,2,5.0,Samsung,0.5
1514,Afternoon,8843a022c3fffff,2,5.0,Combined,0.5
1515,Afternoon,8843a02203fffff,34,0.01,Apple,0.0
1516,Afternoon,8843a02203fffff,34,0.01,Samsung,0.08823529411764706
1517,Afternoon,8843a02203fffff,34,0.01,Combined,0.08823529411764706
1518,Afternoon,8843a02203fffff,34,0.1,Apple,0.029411764705882353
1519,Afternoon,8843a02203fffff,34,0.1,Samsung,0.08823529411764706
1520,Afternoon,8843a02203fffff,34,0.1,Combined,0.11764705882352941
1521,Afternoon,8843a02203fffff,34,0.5,Apple,0.058823529411764705
1522,Afternoon,8843a02203fffff,34,0.5,Samsung,0.08823529411764706
1523,Afternoon,8843a02203fffff,34,0.5,Combined,0.14705882352941177
1524,Afternoon,8843a02203fffff,34,1.0,Apple,0.058823529411764705
1525,Afternoon,8843a02203fffff,34,1.0,Samsung,0.08823529411764706
1526,Afternoon,8843a02203fffff,34,1.0,Combined,0.14705882352941177
1527,Afternoon,8843a02203fffff,34,5.0,Apple,0.058823529411764705
1528,Afternoon,8843a02203fffff,34,5.0,Samsung,0.08823529411764706
1529,Afternoon,8843a02203fffff,34,5.0,Combined,0.14705882352941177
1530,Afternoon,8843a02207fffff,22,0.01,Apple,0.09090909090909091
1531,Afternoon,8843a02207fffff,22,0.01,Samsung,0.13636363636363635
1532,Afternoon,8843a02207fffff,22,0.01,Combined,0.18181818181818182
1533,Afternoon,8843a02207fffff,22,0.1,Apple,0.09090909090909091
1534,Afternoon,8843a02207fffff,22,0.1,Samsung,0.36363636363636365
1535,Afternoon,8843a02207fffff,22,0.1,Combined,0.4090909090909091
1536,Afternoon,8843a02207fffff,22,0.5,Apple,0.09090909090909091
1537,Afternoon,8843a02207fffff,22,0.5,Samsung,0.36363636363636365
1538,Afternoon,8843a02207fffff,22,0.5,Combined,0.4090909090909091
1539,Afternoon,8843a02207fffff,22,1.0,Apple,0.09090909090909091
1540,Afternoon,8843a02207fffff,22,1.0,Samsung,0.36363636363636365
1541,Afternoon,8843a02207fffff,22,1.0,Combined,0.4090909090909091
1542,Afternoon,8843a02207fffff,22,5.0,Apple,0.09090909090909091
1543,Afternoon,8843a02207fffff,22,5.0,Samsung,0.36363636363636365
1544,Afternoon,8843a02207fffff,22,5.0,Combined,0.4090909090909091
1545,Afternoon,8843a02215fffff,10,0.01,Apple,0.1
1546,Afternoon,8843a02215fffff,10,0.01,Samsung,0.0
1547,Afternoon,8843a02215fffff,10,0.01,Combined,0.1
1548,Afternoon,8843a02215fffff,10,0.1,Apple,0.2
1549,Afternoon,8843a02215fffff,10,0.1,Samsung,0.1
1550,Afternoon,8843a02215fffff,10,0.1,Combined,0.3
1551,Afternoon,8843a02215fffff,10,0.5,Apple,0.2
1552,Afternoon,8843a02215fffff,10,0.5,Samsung,0.2
1553,Afternoon,8843a02215fffff,10,0.5,Combined,0.3
1554,Afternoon,8843a02215fffff,10,1.0,Apple,0.2
1555,Afternoon,8843a02215fffff,10,1.0,Samsung,0.2
1556,Afternoon,8843a02215fffff,10,1.0,Combined,0.3
1557,Afternoon,8843a02215fffff,10,5.0,Apple,0.2
1558,Afternoon,8843a02215fffff,10,5.0,Samsung,0.2
1559,Afternoon,8843a02215fffff,10,5.0,Combined,0.3
1560,Afternoon,8843a02267fffff,1,0.01,Apple,0.0
1561,Afternoon,8843a02267fffff,1,0.01,Samsung,0.0
1562,Afternoon,8843a02267fffff,1,0.01,Combined,0.0
1563,Afternoon,8843a02267fffff,1,0.1,Apple,0.0
1564,Afternoon,8843a02267fffff,1,0.1,Samsung,0.0
1565,Afternoon,8843a02267fffff,1,0.1,Combined,0.0
1566,Afternoon,8843a02267fffff,1,0.5,Apple,0.0
1567,Afternoon,8843a02267fffff,1,0.5,Samsung,0.0
1568,Afternoon,8843a02267fffff,1,0.5,Combined,0.0
1569,Afternoon,8843a02267fffff,1,1.0,Apple,0.0
1570,Afternoon,8843a02267fffff,1,1.0,Samsung,0.0
1571,Afternoon,8843a02267fffff,1,1.0,Combined,0.0
1572,Afternoon,8843a02267fffff,1,5.0,Apple,0.0
1573,Afternoon,8843a02267fffff,1,5.0,Samsung,0.0
1574,Afternoon,8843a02267fffff,1,5.0,Combined,0.0
1575,Afternoon,8843a0235bfffff,1,0.01,Apple,0.0
1576,Afternoon,8843a0235bfffff,1,0.01,Samsung,0.0
1577,Afternoon,8843a0235bfffff,1,0.01,Combined,0.0
1578,Afternoon,8843a0235bfffff,1,0.1,Apple,0.0
1579,Afternoon,8843a0235bfffff,1,0.1,Samsung,0.0
1580,Afternoon,8843a0235bfffff,1,0.1,Combined,0.0
1581,Afternoon,8843a0235bfffff,1,0.5,Apple,0.0
1582,Afternoon,8843a0235bfffff,1,0.5,Samsung,0.0
1583,Afternoon,8843a0235bfffff,1,0.5,Combined,0.0
1584,Afternoon,8843a0235bfffff,1,1.0,Apple,0.0
1585,Afternoon,8843a0235bfffff,1,1.0,Samsung,0.0
1586,Afternoon,8843a0235bfffff,1,1.0,Combined,0.0
1587,Afternoon,8843a0235bfffff,1,5.0,Apple,0.0
1588,Afternoon,8843a0235bfffff,1,5.0,Samsung,0.0
1589,Afternoon,8843a0235bfffff,1,5.0,Combined,0.0
1590,Afternoon,8843a035bdfffff,9,0.01,Apple,0.0
1591,Afternoon,8843a035bdfffff,9,0.01,Samsung,0.1111111111111111
1592,Afternoon,8843a035bdfffff,9,0.01,Combined,0.1111111111111111
1593,Afternoon,8843a035bdfffff,9,0.1,Apple,0.1111111111111111
1594,Afternoon,8843a035bdfffff,9,0.1,Samsung,0.3333333333333333
1595,Afternoon,8843a035bdfffff,9,0.1,Combined,0.4444444444444444
1596,Afternoon,8843a035bdfffff,9,0.5,Apple,0.2222222222222222
1597,Afternoon,8843a035bdfffff,9,0.5,Samsung,0.3333333333333333
1598,Afternoon,8843a035bdfffff,9,0.5,Combined,0.5555555555555556
1599,Afternoon,8843a035bdfffff,9,1.0,Apple,0.2222222222222222
1600,Afternoon,8843a035bdfffff,9,1.0,Samsung,0.3333333333333333
1601,Afternoon,8843a035bdfffff,9,1.0,Combined,0.5555555555555556
1602,Afternoon,8843a035bdfffff,9,5.0,Apple,0.2222222222222222
1603,Afternoon,8843a035bdfffff,9,5.0,Samsung,0.3333333333333333
1604,Afternoon,8843a035bdfffff,9,5.0,Combined,0.5555555555555556
1605,Afternoon,88424d054dfffff,3,0.01,Apple,0.0
1606,Afternoon,88424d054dfffff,3,0.01,Samsung,0.3333333333333333
1607,Afternoon,88424d054dfffff,3,0.01,Combined,0.3333333333333333
1608,Afternoon,88424d054dfffff,3,0.1,Apple,0.3333333333333333
1609,Afternoon,88424d054dfffff,3,0.1,Samsung,0.6666666666666666
1610,Afternoon,88424d054dfffff,3,0.1,Combined,0.6666666666666666
1611,Afternoon,88424d054dfffff,3,0.5,Apple,0.3333333333333333
1612,Afternoon,88424d054dfffff,3,0.5,Samsung,0.6666666666666666
1613,Afternoon,88424d054dfffff,3,0.5,Combined,0.6666666666666666
1614,Afternoon,88424d054dfffff,3,1.0,Apple,0.3333333333333333
1615,Afternoon,88424d054dfffff,3,1.0,Samsung,0.6666666666666666
1616,Afternoon,88424d054dfffff,3,1.0,Combined,0.6666666666666666
1617,Afternoon,88424d054dfffff,3,5.0,Apple,0.3333333333333333
1618,Afternoon,88424d054dfffff,3,5.0,Samsung,0.6666666666666666
1619,Afternoon,88424d054dfffff,3,5.0,Combined,0.6666666666666666
1620,Afternoon,882a1065bdfffff,1,0.01,Apple,0.0
1621,Afternoon,882a1065bdfffff,1,0.01,Samsung,0.0
1622,Afternoon,882a1065bdfffff,1,0.01,Combined,0.0
1623,Afternoon,882a1065bdfffff,1,0.1,Apple,0.0
1624,Afternoon,882a1065bdfffff,1,0.1,Samsung,0.0
1625,Afternoon,882a1065bdfffff,1,0.1,Combined,0.0
1626,Afternoon,882a1065bdfffff,1,0.5,Apple,0.0
1627,Afternoon,882a1065bdfffff,1,0.5,Samsung,0.0
1628,Afternoon,882a1065bdfffff,1,0.5,Combined,0.0
1629,Afternoon,882a1065bdfffff,1,1.0,Apple,0.0
1630,Afternoon,882a1065bdfffff,1,1.0,Samsung,0.0
1631,Afternoon,882a1065bdfffff,1,1.0,Combined,0.0
1632,Afternoon,882a1065bdfffff,1,5.0,Apple,0.0
1633,Afternoon,882a1065bdfffff,1,5.0,Samsung,0.0
1634,Afternoon,882a1065bdfffff,1,5.0,Combined,0.0
1635,Afternoon,882a138065fffff,1,0.01,Apple,0.0
1636,Afternoon,882a138065fffff,1,0.01,Samsung,0.0
1637,Afternoon,882a138065fffff,1,0.01,Combined,0.0
1638,Afternoon,882a138065fffff,1,0.1,Apple,0.0
1639,Afternoon,882a138065fffff,1,0.1,Samsung,0.0
1640,Afternoon,882a138065fffff,1,0.1,Combined,0.0
1641,Afternoon,882a138065fffff,1,0.5,Apple,0.0
1642,Afternoon,882a138065fffff,1,0.5,Samsung,0.0
1643,Afternoon,882a138065fffff,1,0.5,Combined,0.0
1644,Afternoon,882a138065fffff,1,1.0,Apple,0.0
1645,Afternoon,882a138065fffff,1,1.0,Samsung,0.0
1646,Afternoon,882a138065fffff,1,1.0,Combined,0.0
1647,Afternoon,882a138065fffff,1,5.0,Apple,0.0
1648,Afternoon,882a138065fffff,1,5.0,Samsung,0.0
1649,Afternoon,882a138065fffff,1,5.0,Combined,0.0
1650,Afternoon,882a1065b9fffff,3,0.01,Apple,0.3333333333333333
1651,Afternoon,882a1065b9fffff,3,0.01,Samsung,0.3333333333333333
1652,Afternoon,882a1065b9fffff,3,0.01,Combined,0.3333333333333333
1653,Afternoon,882a1065b9fffff,3,0.1,Apple,0.3333333333333333
1654,Afternoon,882a1065b9fffff,3,0.1,Samsung,0.3333333333333333
1655,Afternoon,882a1065b9fffff,3,0.1,Combined,0.3333333333333333
1656,Afternoon,882a1065b9fffff,3,0.5,Apple,0.6666666666666666
1657,Afternoon,882a1065b9fffff,3,0.5,Samsung,0.6666666666666666
1658,Afternoon,882a1065b9fffff,3,0.5,Combined,0.6666666666666666
1659,Afternoon,882a1065b9fffff,3,1.0,Apple,0.6666666666666666
1660,Afternoon,882a1065b9fffff,3,1.0,Samsung,0.6666666666666666
1661,Afternoon,882a1065b9fffff,3,1.0,Combined,0.6666666666666666
1662,Afternoon,882a1065b9fffff,3,5.0,Apple,0.6666666666666666
1663,Afternoon,882a1065b9fffff,3,5.0,Samsung,0.6666666666666666
1664,Afternoon,882a1065b9fffff,3,5.0,Combined,0.6666666666666666
1665,Afternoon,882a1071abfffff,1,0.01,Apple,0.0
1666,Afternoon,882a1071abfffff,1,0.01,Samsung,0.0
1667,Afternoon,882a1071abfffff,1,0.01,Combined,0.0
1668,Afternoon,882a1071abfffff,1,0.1,Apple,0.0
1669,Afternoon,882a1071abfffff,1,0.1,Samsung,0.0
1670,Afternoon,882a1071abfffff,1,0.1,Combined,0.0
1671,Afternoon,882a1071abfffff,1,0.5,Apple,0.0
1672,Afternoon,882a1071abfffff,1,0.5,Samsung,0.0
1673,Afternoon,882a1071abfffff,1,0.5,Combined,0.0
1674,Afternoon,882a1071abfffff,1,1.0,Apple,0.0
1675,Afternoon,882a1071abfffff,1,1.0,Samsung,0.0
1676,Afternoon,882a1071abfffff,1,1.0,Combined,0.0
1677,Afternoon,882a1071abfffff,1,5.0,Apple,0.0
1678,Afternoon,882a1071abfffff,1,5.0,Samsung,0.0
1679,Afternoon,882a1071abfffff,1,5.0,Combined,0.0
1680,Afternoon,881f985b11fffff,4,0.01,Apple,0.0
1681,Afternoon,881f985b11fffff,4,0.01,Samsung,0.0
1682,Afternoon,881f985b11fffff,4,0.01,Combined,0.0
1683,Afternoon,881f985b11fffff,4,0.1,Apple,0.0
1684,Afternoon,881f985b11fffff,4,0.1,Samsung,0.0
1685,Afternoon,881f985b11fffff,4,0.1,Combined,0.0
1686,Afternoon,881f985b11fffff,4,0.5,Apple,0.0
1687,Afternoon,881f985b11fffff,4,0.5,Samsung,0.0
1688,Afternoon,881f985b11fffff,4,0.5,Combined,0.0
1689,Afternoon,881f985b11fffff,4,1.0,Apple,0.0
1690,Afternoon,881f985b11fffff,4,1.0,Samsung,0.0
1691,Afternoon,881f985b11fffff,4,1.0,Combined,0.0
1692,Afternoon,881f985b11fffff,4,5.0,Apple,0.0
1693,Afternoon,881f985b11fffff,4,5.0,Samsung,0.0
1694,Afternoon,881f985b11fffff,4,5.0,Combined,0.0
1695,Afternoon,881f985095fffff,12,0.01,Apple,0.08333333333333333
1696,Afternoon,881f985095fffff,12,0.01,Samsung,0.25
1697,Afternoon,881f985095fffff,12,0.01,Combined,0.25
1698,Afternoon,881f985095fffff,12,0.1,Apple,0.4166666666666667
1699,Afternoon,881f985095fffff,12,0.1,Samsung,0.5833333333333334
1700,Afternoon,881f985095fffff,12,0.1,Combined,0.75
1701,Afternoon,881f985095fffff,12,0.5,Apple,0.4166666666666667
1702,Afternoon,881f985095fffff,12,0.5,Samsung,0.5833333333333334
1703,Afternoon,881f985095fffff,12,0.5,Combined,0.75
1704,Afternoon,881f985095fffff,12,1.0,Apple,0.4166666666666667
1705,Afternoon,881f985095fffff,12,1.0,Samsung,0.5833333333333334
1706,Afternoon,881f985095fffff,12,1.0,Combined,0.75
1707,Afternoon,881f985095fffff,12,5.0,Apple,0.4166666666666667
1708,Afternoon,881f985095fffff,12,5.0,Samsung,0.5833333333333334
1709,Afternoon,881f985095fffff,12,5.0,Combined,0.75
1710,Afternoon,881e8328c5fffff,11,0.01,Apple,0.0
1711,Afternoon,881e8328c5fffff,11,0.01,Samsung,0.36363636363636365
1712,Afternoon,881e8328c5fffff,11,0.01,Combined,0.36363636363636365
1713,Afternoon,881e8328c5fffff,11,0.1,Apple,0.45454545454545453
1714,Afternoon,881e8328c5fffff,11,0.1,Samsung,0.7272727272727273
1715,Afternoon,881e8328c5fffff,11,0.1,Combined,0.7272727272727273
1716,Afternoon,881e8328c5fffff,11,0.5,Apple,0.45454545454545453
1717,Afternoon,881e8328c5fffff,11,0.5,Samsung,0.7272727272727273
1718,Afternoon,881e8328c5fffff,11,0.5,Combined,0.7272727272727273
1719,Afternoon,881e8328c5fffff,11,1.0,Apple,0.45454545454545453
1720,Afternoon,881e8328c5fffff,11,1.0,Samsung,0.7272727272727273
1721,Afternoon,881e8328c5fffff,11,1.0,Combined,0.7272727272727273
1722,Afternoon,881e8328c5fffff,11,5.0,Apple,0.45454545454545453
1723,Afternoon,881e8328c5fffff,11,5.0,Samsung,0.7272727272727273
1724,Afternoon,881e8328c5fffff,11,5.0,Combined,0.7272727272727273
1725,Afternoon,881e9d822bfffff,1,0.01,Apple,0.0
1726,Afternoon,881e9d822bfffff,1,0.01,Samsung,0.0
1727,Afternoon,881e9d822bfffff,1,0.01,Combined,0.0
1728,Afternoon,881e9d822bfffff,1,0.1,Apple,0.0
1729,Afternoon,881e9d822bfffff,1,0.1,Samsung,0.0
1730,Afternoon,881e9d822bfffff,1,0.1,Combined,0.0
1731,Afternoon,881e9d822bfffff,1,0.5,Apple,0.0
1732,Afternoon,881e9d822bfffff,1,0.5,Samsung,0.0
1733,Afternoon,881e9d822bfffff,1,0.5,Combined,0.0
1734,Afternoon,881e9d822bfffff,1,1.0,Apple,0.0
1735,Afternoon,881e9d822bfffff,1,1.0,Samsung,0.0
1736,Afternoon,881e9d822bfffff,1,1.0,Combined,0.0
1737,Afternoon,881e9d822bfffff,1,5.0,Apple,0.0
1738,Afternoon,881e9d822bfffff,1,5.0,Samsung,0.0
1739,Afternoon,881e9d822bfffff,1,5.0,Combined,0.0
1740,Afternoon,881e9d8225fffff,55,0.01,Apple,0.14545454545454545
1741,Afternoon,881e9d8225fffff,55,0.01,Samsung,0.10909090909090909
1742,Afternoon,881e9d8225fffff,55,0.01,Combined,0.23636363636363636
1743,Afternoon,881e9d8225fffff,55,0.1,Apple,0.38181818181818183
1744,Afternoon,881e9d8225fffff,55,0.1,Samsung,0.21818181818181817
1745,Afternoon,881e9d8225fffff,55,0.1,Combined,0.4909090909090909
1746,Afternoon,881e9d8225fffff,55,0.5,Apple,0.38181818181818183
1747,Afternoon,881e9d8225fffff,55,0.5,Samsung,0.21818181818181817
